geographicAreaM49	timePointYears	Value_4103	Value_4101	Value_4102	Value_4105	Value_4104	Value_4106	Value_4107	Value_4100	Value_4160	Value_4162	Value_4168	Value_4108	Value_4109	Value_4110	Value_4150	Value_4155	Value_4157	Value_4154	Value_4156	Value_4158	Value_4164	Value_4176	Value_4174	Value_4182	Value_4452	Value_4185	Value_4187	Value_4188	Value_4190	Value_4192	Value_4509	Value_4193	Value_4194	Value_4196	Value_4195	Value_4253	Value_4251	Value_4252	Value_4250	Value_4254	Value_4255	Value_4256	Value_4257	Value_4263	Value_4264	Value_4265	Value_4451	Value_4271	Value_4260	Value_4273	Value_4275	Value_4300	Value_4303	Value_4304	Value_4305	Value_4311	Value_4308	Value_4309	Value_4310	Value_4313	Value_4312	Value_4316	Value_4317	Value_4314	Value_4315	Value_4319	Value_4323	Value_4320	Value_4324	Value_4321	Value_4325	Value_4322	Value_4327	Value_4326	Value_4328	Value_4318	Value_4330	Value_4307	Value_4331	Value_4445	Value_4400	Value_4446	Value_4448	Value_4450	Value_4455	Value_4454	Value_4457	Value_4458	Value_4112	Value_4459	Value_4462	Value_4379	Value_4461	Value_4463	Value_4464	Value_4466	Value_4465	Value_4467	Value_4468	Value_4470	Value_4471	Value_4197	Value_4514	Value_4513	Value_4531	Value_4532	Value_4538	Value_4449	Value_4550	Value_4549	Value_4551	Value_4552	Value_4553	Value_4554	Value_4548	Value_4555	Value_4546	Value_4547	Value_4556	Value_4557	Imputation
Bosnia and Herzegovina	2006	1109	1013.666667	95.33333333	2309.333333	3829.333333	1520	74.78	5121	2	0	0	68.33333333	28	40.33333333	52.64	34.34	35.5	11.57	10.41	9270.666667	2	2	0	2	0	36.34	11.57	37.5	9793.333333	5.333	NA	NA	NA	NA	NA	0.33308	NA	NA	NA	NA	NA	NA	86.798	0.33308	NA	NA	NA	NA	NA	NA	0.88818	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	3	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2745	NA	NA	NA	NA	0.93824	NA	NA	NA	3321	12750000000	NA	NA	NA	NA	NA	NA	NA	NA	100	NA	21.65333333	758.9	2.912	NA	NA	NA	NA	3.548333333	1923	1.4566	14.63	NA	NA	NA	NA	990000000	NA	2673333333	6480000000	NA	1.778	Yes
Bosnia and Herzegovina	2007	1117	1022	95	2325	3840	1515	74.99	5121	2	0	0	58	24	34	52.64	34.34	35.5	11.57	10.41	9245	2	2	0	2	0	36.34	11.57	37.5	9766	5.333	NA	NA	NA	NA	NA	0.33206	NA	NA	NA	NA	NA	NA	86.586	0.33206	NA	NA	NA	NA	NA	NA	0.88546	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	3	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2745	NA	NA	NA	NA	0.93538	NA	NA	NA	4108	15800000000	NA	NA	NA	NA	NA	NA	NA	NA	100	NA	21.81	759.5	2.912	NA	NA	NA	NA	3.032	1913	1.4522	14.63	NA	NA	NA	NA	1210000000	NA	3420000000	7860000000	NA	1.778	Yes
Bosnia and Herzegovina	2008	1114	1015.666667	98.33333333	2322.666667	3836	1513.333333	74.91	5121	2	0	0	51.33333333	21.33333333	30	52.64	34.34	35.5	11.57	10.41	9254.666667	2	2	0	2	0	36.34	11.57	37.5	9776	5.333	NA	NA	NA	NA	NA	0.33104	NA	NA	NA	NA	NA	NA	86.374	0.33104	NA	NA	NA	NA	NA	NA	0.88274	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	3	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2745	NA	NA	NA	NA	0.93252	NA	NA	NA	4237	16266666667	NA	NA	NA	NA	NA	NA	NA	NA	100	NA	21.75333333	760.1	2.912	NA	NA	NA	NA	2.68	1916.333333	1.4478	14.63	NA	NA	NA	NA	1160000000	NA	3516666667	8346666667	NA	1.778	Yes
Bosnia and Herzegovina	2010	1111	1009.333333	101.6666667	2320.333333	3832	1511.666667	74.83	5121	2	0	0	44.66666667	18.66666667	26	52.64	34.34	35.5	11.57	10.41	9264.333333	2	2	0	2	0	36.34	11.57	37.5	9786	5.333	NA	NA	NA	NA	NA	0.33002	NA	NA	NA	NA	NA	NA	86.162	0.33002	NA	NA	NA	NA	NA	NA	0.88002	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	3	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2745	NA	NA	NA	NA	0.92966	NA	NA	NA	4366	16733333333	NA	NA	NA	NA	NA	NA	NA	NA	100	NA	21.69666667	760.7	2.912	NA	NA	NA	NA	2.328	1919.666667	1.4434	14.63	NA	NA	NA	NA	1110000000	NA	3613333333	8833333333	NA	1.778	Yes
Bosnia and Herzegovina	2012	1108	1003	105	2318	3828	1510	74.75	5121	2	0	0	38	16	22	52.64	34.34	35.5	11.57	10.41	9274	2	2	0	2	0	36.34	11.57	37.5	9796	5.333	NA	NA	NA	NA	NA	0.329	NA	NA	NA	NA	NA	NA	85.95	0.329	NA	NA	NA	NA	NA	NA	0.8773	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	3	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2745	NA	NA	NA	NA	0.9268	NA	NA	NA	4495	17200000000	NA	NA	NA	NA	NA	NA	NA	NA	100	NA	21.64	761.6	2.912	NA	NA	NA	NA	1.976	1923	1.439	14.63	NA	NA	NA	NA	1060000000	NA	3710000000	9320000000	NA	1.778	Yes
Bosnia and Herzegovina	2013	1112.5	1007	105.5	2309	3822	1513	74.63333333	5121	2	0	0	35	14.5	20.5	52.64	34.34	35.5	11.57	10.41	9296	2	2	0	2	0	36.34	11.57	37.5	9819.5	5.333	NA	NA	NA	NA	NA	0.3279	NA	NA	NA	NA	NA	NA	86.06	0.3279	NA	NA	NA	NA	NA	NA	0.8744	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	3	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2745	NA	NA	NA	NA	0.9237	NA	NA	NA	4396	16800000000	NA	NA	NA	NA	NA	NA	NA	NA	100	NA	21.725	762.5	2.912	NA	NA	NA	NA	1.8205	1922.5	1.434	14.63	NA	NA	NA	NA	1043333333	NA	3690000000	9110000000	NA	1.778	Yes
Bosnia and Herzegovina	2014	1117	1011	106	2300	3816	1516	74.51666667	5121	2	0	0	32	13	19	52.64	34.34	35.5	11.57	10.41	9318	2	2	0	2	0	36.34	11.57	37.5	9843	5.333	NA	NA	NA	NA	NA	0.3279	NA	NA	NA	NA	NA	NA	86.06	0.3279	NA	NA	NA	NA	NA	NA	0.8744	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	3	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2745	NA	NA	NA	NA	0.9237	NA	NA	NA	4297	16400000000	NA	NA	NA	NA	NA	NA	NA	NA	100	NA	21.81	763.4	2.912	NA	NA	NA	NA	1.665	1922	1.434	14.63	NA	NA	NA	NA	1026666667	NA	3670000000	8900000000	NA	1.778	Yes
Bosnia and Herzegovina	2015	1117	1011	106	2291	3810	1519	74.4	5121	2	0	0	32	13	19	52.64	34.34	35.5	11.57	10.41	9318	2	2	0	2	0	36.34	11.57	37.5	9843	5.333	NA	NA	NA	NA	NA	0.3279	NA	NA	NA	NA	NA	NA	86.06	0.3279	NA	NA	NA	NA	NA	NA	0.8744	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	3	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2745	NA	NA	NA	NA	0.9237	NA	NA	NA	4198	16000000000	NA	NA	NA	NA	NA	NA	NA	NA	100	NA	21.81	764.3	2.912	NA	NA	NA	NA	1.665	1922	1.434	14.63	NA	NA	NA	NA	1010000000	NA	3650000000	8690000000	NA	1.778	Yes
Bosnia and Herzegovina	2017	1117	1011	106	2291	3810	1519	74.4	5121	2	0	0	32	13	19	52.64	34.34	35.5	11.57	10.41	9318	2	2	0	2	0	36.34	11.57	37.5	9843	5.333	NA	NA	NA	NA	NA	0.3279	NA	NA	NA	NA	NA	NA	86.06	0.3279	NA	NA	NA	NA	NA	NA	0.8744	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	3	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2745	NA	NA	NA	NA	0.9237	NA	NA	NA	4198	16000000000	NA	NA	NA	NA	NA	NA	NA	NA	100	NA	21.81	764.3	2.912	NA	NA	NA	NA	1.665	1922	1.434	14.63	NA	NA	NA	NA	1010000000	NA	3650000000	8690000000	NA	1.778	Yes
Brazil	1960	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5240	403.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Brazil	1961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Brazil	1962	30213	24000	6213	39834	77008	37174	9.043	851577	2986	0	0	NA	NA	NA	14995	5661	5661	645.6	645.6	73512	2986	2986	0	2986	0	8647	645.6	8647	112287	34.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29350	NA	NA	NA	NA	NA	NA	NA	NA	NA	258.8	19900000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.548	NA	NA	NA	NA	NA	NA	NA	NA	NA	2996	NA	NA	NA	NA	3100000000	NA	5950000000	8800000000	NA	NA	No
Brazil	1965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4799	426.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Brazil	1967	36189	30000	6189	41662	88854	47192	10.43	851577	2986	0	0	NA	NA	NA	14995	5661	5661	645.6	645.6	63711	2986	2986	0	2986	0	8647	645.6	8647	97317	34.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29350	NA	NA	NA	NA	NA	NA	NA	NA	NA	344.3	30600000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	2996	NA	NA	NA	NA	3980000000	NA	8920000000	13400000000	NA	NA	No
Brazil	1970	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4228	426.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Brazil	1972	44337	38000	6337	42495	100844	58349	11.84	851577	2986	0	0	NA	NA	NA	14995	5661	5661	645.6	645.6	56136	2986	2986	0	2986	0	8647	645.6	8647	85746	34.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29350	NA	NA	NA	NA	NA	NA	NA	NA	NA	580.5	58500000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.206	NA	NA	NA	NA	NA	NA	NA	NA	NA	2996	NA	NA	NA	NA	6480000000	NA	19200000000	24200000000	NA	NA	No
Brazil	1975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3933	447.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Brazil	1977	50950	44000	6950	42652	113776	71124	13.36	851577	2986	0	0	NA	NA	NA	14995	5661	5661	645.6	645.6	49756	2986	2986	0	2986	0	8647	645.6	8647	76000	34.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29350	NA	NA	NA	NA	NA	NA	0.1295	57	NA	1547	1.76E+11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.983	NA	NA	NA	NA	NA	NA	NA	NA	NA	2996	NA	NA	NA	NA	22800000000	NA	60000000000	72500000000	NA	NA	No
Brazil	1980	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3765	482.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Brazil	1982	54136	47000	7136	42279	128055	85776	15.04	851577	2986	0	0	16221	12822	3399	14995	5661	5661	645.6	645.6	44208	2986	2986	0	2986	0	8647	645.6	8647	67526	34.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29350	NA	NA	NA	NA	NA	NA	0.4947	232.5	NA	2202	2.82E+11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.357	NA	NA	NA	NA	NA	NA	33.95	47773	NA	2996	NA	NA	NA	NA	22700000000	NA	1.15E+11	1.15E+11	NA	NA	No
Brazil	1985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4083	581.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Brazil	1986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Brazil	1987	55391	49500	5891	41032	142437	101405	16.73	851577	2986	0	0	15167	12191	2976	14995	5661	5661	645.6	645.6	39744	2986	2986	0	2986	0	8647	645.6	8647	60708	34.53	NA	NA	NA	NA	NA	35.04	NA	NA	NA	NA	NA	NA	246	35.04	NA	NA	NA	NA	NA	NA	0.4052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29350	NA	NA	NA	NA	NA	0.619	1.313	650	NA	2064	2.94E+11	NA	NA	NA	NA	NA	NA	NA	NA	100	NA	6.505	NA	NA	NA	NA	NA	NA	27.57	55005	0.6201	2996	NA	NA	NA	NA	26500000000	NA	1.21E+11	1.17E+11	NA	NA	No
Brazil	1989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Brazil	1990	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3872	601.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Brazil	1992	59000	51803	7197	38744	155379	116635	18.25	851577	2986	0	0	14123	11299	2824	14995	5661	5661	645.6	645.6	36433	2986	2986	0	2986	0	8647	645.6	8647	55651	34.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29350	NA	NA	NA	NA	NA	NA	2.606	1350	NA	2581	4.01E+11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.928	NA	NA	NA	NA	NA	NA	21.88	64558	NA	2996	NA	NA	NA	NA	27200000000	NA	1.36E+11	1.89E+11	NA	NA	No
Brazil	1995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3583	601.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Brazil	1996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54.87	11.5	9.94	33.43	60.93	20.96	18.12	326.8	54.83	0.04	NA	NA	NA	NA	0.3866	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	NA	81	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9686	NA	NA	68.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	99.93	87.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9703	NA	1340	0	20.08	46.55	NA	NA	NA	NA	NA	NA	No
Brazil	1997	65300	57788	7512	35943	167894	131951	19.72	851577	2986	0	0	13649	10637	3012	14995	5661	5661	645.6	645.6	33718	2986	2986	0	2986	0	8647	645.6	8647	51503	34.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29350	NA	NA	NA	NA	NA	NA	15.31	8847	NA	5259	8.83E+11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.668	NA	NA	NA	NA	59.2	199.1	18.1	75427	NA	2996	NA	NA	NA	NA	41400000000	NA	2E+11	5.35E+11	NA	NA	No
Brazil	1998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1280	NA	NA	1.859	2878	1696	1006	176.1	2878	NA	NA	2878	NA	NA	100	18.95	545.3	80.79	2325	NA	NA	NA	NA	NA	NA	9.806	NA	4.179	0.5212	15	NA	NA	NA	NA	NA	NA	NA	NA	1182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Brazil	2000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3810	689.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Brazil	2002	68868	61504	7364	34158	181046	146888	21.26	851577	2986	0	0	13038	9919	3119	14995	5661	5661	645.6	645.6	31268	2986	2986	0	2986	0	8647	645.6	8647	47761	34.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29350	NA	NA	NA	NA	NA	NA	30.48	18744	NA	2806	5.08E+11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.087	NA	NA	NA	NA	NA	NA	14.87	87693	NA	2996	NA	NA	NA	NA	27800000000	NA	1.14E+11	2.91E+11	NA	NA	No
Brazil	2005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3616	697.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Brazil	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	58.07	16.23	10.14	31.7	54.59	27.95	17.46	301.2	58.07	NA	NA	NA	48.26	15.3	0.3666	0.6716	NA	NA	NA	NA	4601	1860	2413	328	4601	NA	NA	4601	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	96.81	4454	15.68	NA	6.083	NA	NA	NA	NA	1.026	37.29	25502	84.19	NA	NA	2741	119.6	5329	4454	96.81	119.6	NA	NA	100	102.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.028	NA	1945	0.0026	31.86	49.69	NA	0.1346	NA	NA	7.792	1.841	No
