"geographicAreaM49","timePointYears","Value_4103","Value_4101","Value_4102","Value_4105","Value_4104","Value_4106","Value_4107","Value_4100","Value_4160","Value_4162","Value_4168","Value_4108","Value_4109","Value_4110","Value_4150","Value_4155","Value_4157","Value_4154","Value_4156","Value_4158","Value_4164","Value_4176","Value_4174","Value_4182","Value_4452","Value_4185","Value_4187","Value_4188","Value_4190","Value_4192","Value_4509","Value_4193","Value_4194","Value_4196","Value_4195","Value_4253","Value_4251","Value_4252","Value_4250","Value_4254","Value_4255","Value_4256","Value_4257","Value_4263","Value_4264","Value_4265","Value_4451","Value_4271","Value_4260","Value_4273","Value_4275","Value_4300","Value_4303","Value_4304","Value_4305","Value_4311","Value_4308","Value_4309","Value_4310","Value_4313","Value_4312","Value_4316","Value_4317","Value_4314","Value_4315","Value_4319","Value_4323","Value_4320","Value_4324","Value_4321","Value_4325","Value_4322","Value_4327","Value_4326","Value_4328","Value_4318","Value_4330","Value_4307","Value_4331","Value_4445","Value_4400","Value_4446","Value_4448","Value_4450","Value_4455","Value_4454","Value_4457","Value_4458","Value_4112","Value_4459","Value_4462","Value_4379","Value_4461","Value_4463","Value_4464","Value_4466","Value_4465","Value_4467","Value_4468","Value_4470","Value_4471","Value_4197","Value_4514","Value_4513","Value_4531","Value_4532","Value_4538","Value_4449","Value_4550","Value_4549","Value_4551","Value_4552","Value_4553","Value_4554","Value_4548","Value_4555","Value_4546","Value_4547","Value_4556","Value_4557","Imputation"
"Algeria",2017,8439,7469,969,10928,39667,28739,16,238174,0,0,0,3399,1616,1783,212,9,11,1,0,283,0,0,0,0,0,10,1,11,294,3,6,1,5,7,1,8,3,0,4,59,35,4,225,7,0,NA,NA,NA,NA,42,66,NA,NA,NA,NA,1177,NA,270,NA,1230,NA,53,1230,NA,NA,100,68,841,30,372,1,14,NA,NA,86,1065,94,1300,14,NA,NA,NA,NA,69,NA,NA,80,4210,NA,490,84,858,1012,85,84,NA,1,92,114,3,209,8,NA,NA,11,133,19,17253,87,2,2099,0,241,25,NA,NA,NA,NA,11,2,"Yes"
"Antigua and Barbuda",1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Antigua and Barbuda",1962,7,7,0,34,56,21,128,44,0,0,0,NA,NA,NA,0,NA,0,NA,NA,923,0,0,0,0,0,NA,NA,0,923,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Antigua and Barbuda",1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Antigua and Barbuda",1967,7,7,0,40,62,21,140,44,0,0,0,NA,NA,NA,0,NA,0,NA,NA,838,0,0,0,0,0,NA,NA,0,838,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Antigua and Barbuda",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Antigua and Barbuda",1972,4,3,1,44,67,22,152,44,0,0,0,NA,NA,NA,0,NA,0,NA,NA,773,0,0,0,0,0,NA,NA,0,773,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Antigua and Barbuda",1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Antigua and Barbuda",1977,4,3,1,46,70,24,159,44,0,0,0,NA,NA,NA,0,NA,0,NA,NA,740,0,0,0,0,0,NA,NA,0,740,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942,66100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6444444,NA,8985185,43400000,NA,NA,"No"
"Antigua and Barbuda",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Antigua and Barbuda",1982,4,3,1,44,68,23,156,44,0,0,0,8,6,2,0,NA,0,NA,NA,754,0,0,0,0,0,NA,NA,0,754,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,138000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,32,25,NA,NA,NA,NA,NA,NA,7296296,NA,17200000,93000000,NA,NA,"No"
"Antigua and Barbuda",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Antigua and Barbuda",1987,5,4,1,41,63,22,144,44,0,0,0,7,5,2,0,NA,0,NA,NA,819,0,0,0,0,0,NA,NA,0,819,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4513,286000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,29,24,NA,NA,NA,NA,NA,NA,10800000,NA,48700000,180000000,NA,NA,"No"
"Antigua and Barbuda",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,20,60,20,78,0,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,134,NA,94,0,NA,NA,NA,NA,NA,NA,3,NA,6907,0,69,91,NA,NA,NA,NA,NA,NA,"No"
"Antigua and Barbuda",1992,5,4,1,41,63,22,144,44,0,0,0,7,5,2,0,NA,0,NA,NA,819,0,0,0,0,0,NA,NA,0,819,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6681,424000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,15,15,29,24,NA,NA,NA,NA,NA,NA,15300000,NA,69900000,275000000,NA,NA,"No"
"Antigua and Barbuda",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Antigua and Barbuda",1997,5,4,1,48,72,24,164,44,0,0,0,7,5,2,0,NA,0,NA,NA,719,0,0,0,0,0,NA,NA,0,719,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,23,0,2,NA,0,NA,NA,16,0,0,0,0,0,NA,NA,0,NA,NA,100,15,0,85,0,NA,NA,97,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,8028,580000000,0,NA,0,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,18,24,29,NA,NA,NA,0,NA,NA,20000000,NA,88600000,379000000,3,NA,"No"
"Antigua and Barbuda",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Antigua and Barbuda",2002,5,4,1,55,80,24,181,44,0,0,0,7,5,2,0,NA,0,NA,NA,649,0,0,0,0,0,NA,NA,0,649,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10028,803000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,21,33,NA,NA,NA,NA,NA,NA,14100000,NA,106000000,584000000,NA,NA,"No"
"Antigua and Barbuda",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,15,63,21,99,0,0,NA,NA,NA,NA,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,224,NA,71,0,NA,NA,NA,NA,NA,NA,9,NA,12711,0,129,157,NA,NA,NA,NA,NA,NA,"No"
"Antigua and Barbuda",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"No"
"Antigua and Barbuda",2007,5,4,1,60,84,23,191,44,0,0,0,8,6,2,0,NA,0,NA,NA,616,0,0,0,0,0,NA,NA,0,616,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15276,1290000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,21,15,22,36,NA,NA,NA,NA,NA,NA,21100000,NA,233000000,835000000,NA,NA,"No"
"Antigua and Barbuda",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Antigua and Barbuda",2012,5,4,1,66,89,22,202,44,0,0,0,8,6,2,0,NA,0,NA,NA,583,0,0,0,0,0,NA,NA,0,583,0,NA,NA,NA,NA,NA,0,0,0,0,15,62,21,129,0,0,NA,NA,NA,NA,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,80,13525,1200000000,NA,NA,NA,NA,NA,NA,NA,NA,38,321,11,NA,NA,NA,NA,28,20,20,39,8,NA,8737,0,68,115,22800000,NA,171000000,834000000,NA,1,"No"
"Antigua and Barbuda",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Antigua and Barbuda",2014,5,4,1,NA,NA,NA,NA,44,0,0,0,8,6,2,0,NA,0,NA,NA,566,0,0,0,0,0,NA,NA,0,566,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,100,0,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,0,100,100,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,20,40,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,9,1,"No"
"Antigua and Barbuda",2015,NA,NA,NA,69,91,21,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14129,1300000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22900000,NA,218000000,838000000,NA,NA,"No"
"Antigua and Barbuda",1960,7,7,0,34,56,21,128,44,0,0,0,8,6,2,0,NA,0,NA,NA,923,0,0,0,0,0,NA,NA,0,923,0,NA,NA,NA,NA,NA,0,0,0,0,20,60,20,78,0,0,NA,NA,NA,NA,1,3,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,47,942,66100000,0,NA,0,NA,NA,NA,NA,NA,34,134,15,17,0,NA,NA,15,15,32,25,3,NA,6907,0,69,91,6444444,NA,8985185,43400000,3,1,"Yes"
"Antigua and Barbuda",1962,7,7,0,34,56,21,128,44,0,0,0,8,6,2,0,NA,0,NA,NA,923,0,0,0,0,0,NA,NA,0,923,0,NA,NA,NA,NA,NA,0,0,0,0,20,60,20,78,0,0,NA,NA,NA,NA,1,3,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,47,942,66100000,0,NA,0,NA,NA,NA,NA,NA,34,134,15,16,0,NA,NA,15,15,32,25,3,NA,6907,0,69,91,6444444,NA,8985185,43400000,3,1,"Yes"
"Antigua and Barbuda",1965,7,7,0,37,59,21,134,44,0,0,0,8,6,2,0,NA,0,NA,NA,881,0,0,0,0,0,NA,NA,0,881,0,NA,NA,NA,NA,NA,0,0,0,0,20,60,20,78,0,0,NA,NA,NA,NA,1,3,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,47,942,66100000,0,NA,0,NA,NA,NA,NA,NA,34,134,15,16,0,NA,NA,15,15,32,25,3,NA,6907,0,69,91,6444444,NA,8985185,43400000,3,1,"Yes"
"Antigua and Barbuda",1967,7,7,0,40,62,21,140,44,0,0,0,8,6,2,0,NA,0,NA,NA,838,0,0,0,0,0,NA,NA,0,838,0,NA,NA,NA,NA,NA,0,0,0,0,20,60,20,78,0,0,NA,NA,NA,NA,1,3,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,47,942,66100000,0,NA,0,NA,NA,NA,NA,NA,34,134,15,52,0,NA,NA,15,15,32,25,3,NA,6907,0,69,91,6444444,NA,8985185,43400000,3,1,"Yes"
"Antigua and Barbuda",1970,5,5,0,42,64,22,146,44,0,0,0,8,6,2,0,NA,0,NA,NA,806,0,0,0,0,0,NA,NA,0,806,0,NA,NA,NA,NA,NA,0,0,0,0,20,60,20,78,0,0,NA,NA,NA,NA,1,3,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,47,942,66100000,0,NA,0,NA,NA,NA,NA,NA,34,134,12,89,0,NA,NA,15,15,32,25,3,NA,6907,0,69,91,6444444,NA,8985185,43400000,3,1,"Yes"
"Antigua and Barbuda",1972,4,3,1,44,67,22,152,44,0,0,0,8,6,2,0,NA,0,NA,NA,773,0,0,0,0,0,NA,NA,0,773,0,NA,NA,NA,NA,NA,0,0,0,0,20,60,20,78,0,0,NA,NA,NA,NA,1,3,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,47,942,66100000,0,NA,0,NA,NA,NA,NA,NA,34,134,9,87,0,NA,NA,15,15,32,25,3,NA,6907,0,69,91,6444444,NA,8985185,43400000,3,1,"Yes"
"Antigua and Barbuda",1975,4,3,1,45,68,23,156,44,0,0,0,8,6,2,0,NA,0,NA,NA,757,0,0,0,0,0,NA,NA,0,757,0,NA,NA,NA,NA,NA,0,0,0,0,20,60,20,78,0,0,NA,NA,NA,NA,1,3,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,47,942,66100000,0,NA,0,NA,NA,NA,NA,NA,34,134,9,85,0,NA,NA,15,15,32,25,3,NA,6907,0,69,91,6444444,NA,8985185,43400000,3,1,"Yes"
"Antigua and Barbuda",1977,4,3,1,46,70,24,159,44,0,0,0,8,6,2,0,NA,0,NA,NA,740,0,0,0,0,0,NA,NA,0,740,0,NA,NA,NA,NA,NA,0,0,0,0,20,60,20,78,0,0,NA,NA,NA,NA,1,3,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,47,942,66100000,0,NA,0,NA,NA,NA,NA,NA,34,134,9,86,0,NA,NA,15,15,32,25,3,NA,6907,0,69,91,6444444,NA,8985185,43400000,3,1,"Yes"
"Antigua and Barbuda",1980,4,3,1,45,69,24,158,44,0,0,0,8,6,2,0,NA,0,NA,NA,747,0,0,0,0,0,NA,NA,0,747,0,NA,NA,NA,NA,NA,0,0,0,0,20,60,20,78,0,0,NA,NA,NA,NA,1,3,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,47,1471,102050000,0,NA,0,NA,NA,NA,NA,NA,34,134,9,87,0,NA,NA,15,15,32,25,3,NA,6907,0,69,91,6870370,NA,13092592,68200000,3,1,"Yes"
"Antigua and Barbuda",1982,4,3,1,44,68,23,156,44,0,0,0,8,6,2,0,NA,0,NA,NA,754,0,0,0,0,0,NA,NA,0,754,0,NA,NA,NA,NA,NA,0,0,0,0,20,60,20,78,0,0,NA,NA,NA,NA,1,3,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,47,2001,138000000,0,NA,0,NA,NA,NA,NA,NA,34,134,9,90,0,NA,NA,15,15,32,25,3,NA,6907,0,69,91,7296296,NA,17200000,93000000,3,1,"Yes"
